year,carrier,salida,llegada,dif
2013,MQ,2022-05-23T15:00:00Z,2022-05-23T15:50:00Z,50
2013,DL,2022-05-23T15:00:00Z,2022-05-23T15:45:00Z,45
2013,MQ,2022-05-23T15:00:00Z,2022-05-23T15:59:00Z,59
2013,US,2022-05-23T16:00:00Z,2022-05-23T16:00:00Z,0
2013,DL,2022-05-23T16:00:00Z,2022-05-23T16:00:00Z,0
2013,EV,2022-05-23T16:00:00Z,2022-05-23T16:00:00Z,0
2013,EV,2022-05-23T15:00:00Z,2022-05-23T15:59:00Z,59
2013,UA,2022-05-23T16:00:00Z,2022-05-23T16:00:00Z,0
2013,DL,2022-05-23T16:00:00Z,2022-05-23T16:00:00Z,0
2013,DL,2022-05-23T15:00:00Z,2022-05-23T15:55:00Z,55
2013,US,2022-05-23T16:00:00Z,2022-05-23T16:00:00Z,0
2013,DL,2022-05-23T16:00:00Z,2022-05-23T16:00:00Z,0
2013,UA,2022-05-23T16:00:00Z,2022-05-23T16:00:00Z,0
2013,WN,2022-05-23T16:00:00Z,2022-05-23T16:00:00Z,0
2013,MQ,2022-05-23T16:00:00Z,2022-05-23T16:05:00Z,5
2013,DL,2022-05-23T16:00:00Z,2022-05-23T16:05:00Z,5
2013,EV,2022-05-23T15:00:00Z,2022-05-23T15:53:00Z,53
2013,UA,2022-05-23T15:00:00Z,2022-05-23T15:29:00Z,29
2013,MQ,2022-05-23T16:00:00Z,2022-05-23T16:15:00Z,15
2013,DL,2022-05-23T16:00:00Z,2022-05-23T16:10:00Z,10
2013,9E,2022-05-23T16:00:00Z,2022-05-23T16:10:00Z,10
2013,EV,2022-05-23T16:00:00Z,2022-05-23T16:15:00Z,15
2013,EV,2022-05-23T16:00:00Z,2022-05-23T16:19:00Z,19
2013,AA,2022-05-23T16:00:00Z,2022-05-23T16:25:00Z,25
2013,UA,2022-05-23T16:00:00Z,2022-05-23T16:15:00Z,15
2013,UA,2022-05-23T16:00:00Z,2022-05-23T16:25:00Z,25
2013,AA,2022-05-23T16:00:00Z,2022-05-23T16:29:00Z,29
2013,EV,2022-05-23T16:00:00Z,2022-05-23T16:30:00Z,30
2013,EV,2022-05-23T16:00:00Z,2022-05-23T16:30:00Z,30
2013,DL,2022-05-23T16:00:00Z,2022-05-23T16:35:00Z,35
2013,9E,2022-05-23T16:00:00Z,2022-05-23T16:30:00Z,30
2013,US,2022-05-23T16:00:00Z,2022-05-23T16:30:00Z,30
2013,DL,2022-05-23T16:00:00Z,2022-05-23T16:45:00Z,45
2013,UA,2022-05-23T16:00:00Z,2022-05-23T16:44:00Z,44
2013,WN,2022-05-23T16:00:00Z,2022-05-23T16:05:00Z,5
2013,WN,2022-05-23T16:00:00Z,2022-05-23T16:55:00Z,55
2013,EV,2022-05-23T16:00:00Z,2022-05-23T16:54:00Z,54
2013,MQ,2022-05-23T16:00:00Z,2022-05-23T16:59:00Z,59
2013,DL,2022-05-23T16:00:00Z,2022-05-23T16:45:00Z,45
2013,UA,2022-05-23T16:00:00Z,2022-05-23T16:55:00Z,55
2013,UA,2022-05-23T16:00:00Z,2022-05-23T16:40:00Z,40
2013,US,2022-05-23T17:00:00Z,2022-05-23T17:00:00Z,0
2013,UA,2022-05-23T17:00:00Z,2022-05-23T17:00:00Z,0
2013,B6,2022-05-23T17:00:00Z,2022-05-23T17:00:00Z,0
2013,B6,2022-05-23T17:00:00Z,2022-05-23T17:00:00Z,0
2013,UA,2022-05-23T16:00:00Z,2022-05-23T16:56:00Z,56
2013,DL,2022-05-23T17:00:00Z,2022-05-23T17:00:00Z,0
2013,B6,2022-05-23T16:00:00Z,2022-05-23T16:51:00Z,51
2013,MQ,2022-05-23T17:00:00Z,2022-05-23T17:05:00Z,5
2013,US,2022-05-23T17:00:00Z,2022-05-23T17:00:00Z,0
2013,US,2022-05-23T17:00:00Z,2022-05-23T17:00:00Z,0
2013,EV,2022-05-23T17:00:00Z,2022-05-23T17:03:00Z,3
2013,B6,2022-05-23T17:00:00Z,2022-05-23T17:00:00Z,0
2013,DL,2022-05-23T17:00:00Z,2022-05-23T17:00:00Z,0
2013,AA,2022-05-23T16:00:00Z,2022-05-23T16:45:00Z,45
2013,UA,2022-05-23T17:00:00Z,2022-05-23T17:00:00Z,0
2013,AA,2022-05-23T16:00:00Z,2022-05-23T16:59:00Z,59
2013,AA,2022-05-23T17:00:00Z,2022-05-23T17:00:00Z,0
2013,UA,2022-05-23T17:00:00Z,2022-05-23T17:00:00Z,0
2013,DL,2022-05-23T17:00:00Z,2022-05-23T17:00:00Z,0
2013,MQ,2022-05-23T17:00:00Z,2022-05-23T17:10:00Z,10
2013,9E,2022-05-23T17:00:00Z,2022-05-23T17:05:00Z,5
2013,DL,2022-05-23T17:00:00Z,2022-05-23T17:05:00Z,5
2013,UA,2022-05-23T15:00:00Z,2022-05-23T15:43:00Z,43
2013,WN,2022-05-23T17:00:00Z,2022-05-23T17:00:00Z,0
2013,EV,2022-05-23T17:00:00Z,2022-05-23T17:07:00Z,7
2013,AA,2022-05-23T16:00:00Z,2022-05-23T16:10:00Z,10
2013,B6,2022-05-23T16:00:00Z,2022-05-23T16:58:00Z,58
2013,MQ,2022-05-23T17:00:00Z,2022-05-23T17:15:00Z,15
2013,EV,2022-05-23T17:00:00Z,2022-05-23T17:10:00Z,10
2013,MQ,2022-05-23T17:00:00Z,2022-05-23T17:20:00Z,20
2013,AA,2022-05-23T17:00:00Z,2022-05-23T17:15:00Z,15
2013,MQ,2022-05-23T17:00:00Z,2022-05-23T17:20:00Z,20
2013,UA,2022-05-23T17:00:00Z,2022-05-23T17:19:00Z,19
2013,MQ,2022-05-23T16:00:00Z,2022-05-23T16:59:00Z,59
2013,B6,2022-05-23T17:00:00Z,2022-05-23T17:30:00Z,30
2013,WN,2022-05-23T17:00:00Z,2022-05-23T17:10:00Z,10
2013,AA,2022-05-23T17:00:00Z,2022-05-23T17:30:00Z,30
2013,B6,2022-05-23T17:00:00Z,2022-05-23T17:29:00Z,29
2013,EV,2022-05-23T17:00:00Z,2022-05-23T17:39:00Z,39
2013,EV,2022-05-23T17:00:00Z,2022-05-23T17:29:00Z,29
2013,DL,2022-05-23T17:00:00Z,2022-05-23T17:48:00Z,48
2013,WN,2022-05-23T17:00:00Z,2022-05-23T17:45:00Z,45
2013,AA,2022-05-23T17:00:00Z,2022-05-23T17:40:00Z,40
2013,B6,2022-05-23T17:00:00Z,2022-05-23T17:45:00Z,45
2013,MQ,2022-05-23T18:00:00Z,2022-05-23T18:00:00Z,0
2013,DL,2022-05-23T17:00:00Z,2022-05-23T17:56:00Z,56
2013,UA,2022-05-23T17:00:00Z,2022-05-23T17:45:00Z,45
2013,WN,2022-05-23T17:00:00Z,2022-05-23T17:50:00Z,50
2013,WN,2022-05-23T17:00:00Z,2022-05-23T17:40:00Z,40
2013,AA,2022-05-23T17:00:00Z,2022-05-23T17:50:00Z,50
2013,EV,2022-05-23T17:00:00Z,2022-05-23T17:59:00Z,59
2013,9E,2022-05-23T17:00:00Z,2022-05-23T17:40:00Z,40
2013,B6,2022-05-23T17:00:00Z,2022-05-23T17:41:00Z,41
2013,US,2022-05-23T17:00:00Z,2022-05-23T17:59:00Z,59
2013,US,2022-05-23T18:00:00Z,2022-05-23T18:00:00Z,0
2013,EV,2022-05-23T18:00:00Z,2022-05-23T18:00:00Z,0
2013,AA,2022-05-23T18:00:00Z,2022-05-23T18:00:00Z,0
2013,AA,2022-05-23T17:00:00Z,2022-05-23T17:45:00Z,45
2013,UA,2022-05-23T17:00:00Z,2022-05-23T17:49:00Z,49
2013,US,2022-05-23T18:00:00Z,2022-05-23T18:00:00Z,0
2013,DL,2022-05-23T18:00:00Z,2022-05-23T18:00:00Z,0
2013,EV,2022-05-23T17:00:00Z,2022-05-23T17:26:00Z,26
2013,VX,2022-05-23T18:00:00Z,2022-05-23T18:00:00Z,0
2013,DL,2022-05-23T17:00:00Z,2022-05-23T17:59:00Z,59
2013,DL,2022-05-23T18:00:00Z,2022-05-23T18:00:00Z,0
2013,UA,2022-05-23T18:00:00Z,2022-05-23T18:04:00Z,4
2013,UA,2022-05-23T18:00:00Z,2022-05-23T18:00:00Z,0
2013,UA,2022-05-23T18:00:00Z,2022-05-23T18:00:00Z,0
2013,EV,2022-05-23T18:00:00Z,2022-05-23T18:10:00Z,10
2013,WN,2022-05-23T18:00:00Z,2022-05-23T18:00:00Z,0
2013,EV,2022-05-23T18:00:00Z,2022-05-23T18:15:00Z,15
2013,9E,2022-05-23T18:00:00Z,2022-05-23T18:15:00Z,15
2013,EV,2022-05-23T15:00:00Z,2022-05-23T15:22:00Z,22
2013,YV,2022-05-23T16:00:00Z,2022-05-23T16:50:00Z,50
2013,FL,2022-05-23T18:00:00Z,2022-05-23T18:10:00Z,10
2013,US,2022-05-23T18:00:00Z,2022-05-23T18:15:00Z,15
2013,UA,2022-05-23T18:00:00Z,2022-05-23T18:10:00Z,10
2013,US,2022-05-23T18:00:00Z,2022-05-23T18:15:00Z,15
2013,UA,2022-05-23T18:00:00Z,2022-05-23T18:20:00Z,20
2013,EV,2022-05-23T17:00:00Z,2022-05-23T17:57:00Z,57
2013,MQ,2022-05-23T18:00:00Z,2022-05-23T18:29:00Z,29
2013,UA,2022-05-23T17:00:00Z,2022-05-23T17:59:00Z,59
2013,UA,2022-05-23T17:00:00Z,2022-05-23T17:29:00Z,29
2013,EV,2022-05-23T18:00:00Z,2022-05-23T18:27:00Z,27
2013,EV,2022-05-23T18:00:00Z,2022-05-23T18:11:00Z,11
2013,B6,2022-05-23T18:00:00Z,2022-05-23T18:25:00Z,25
2013,B6,2022-05-23T18:00:00Z,2022-05-23T18:15:00Z,15
2013,B6,2022-05-23T18:00:00Z,2022-05-23T18:30:00Z,30
2013,AA,2022-05-23T18:00:00Z,2022-05-23T18:29:00Z,29
2013,DL,2022-05-23T18:00:00Z,2022-05-23T18:30:00Z,30
2013,B6,2022-05-23T18:00:00Z,2022-05-23T18:25:00Z,25
2013,UA,2022-05-23T18:00:00Z,2022-05-23T18:00:00Z,0
2013,B6,2022-05-23T18:00:00Z,2022-05-23T18:30:00Z,30
2013,EV,2022-05-23T18:00:00Z,2022-05-23T18:40:00Z,40
2013,AA,2022-05-23T18:00:00Z,2022-05-23T18:45:00Z,45
2013,DL,2022-05-23T18:00:00Z,2022-05-23T18:40:00Z,40
2013,EV,2022-05-23T18:00:00Z,2022-05-23T18:46:00Z,46
2013,UA,2022-05-23T18:00:00Z,2022-05-23T18:29:00Z,29
2013,UA,2022-05-23T18:00:00Z,2022-05-23T18:43:00Z,43
2013,US,2022-05-23T18:00:00Z,2022-05-23T18:45:00Z,45
2013,EV,2022-05-23T18:00:00Z,2022-05-23T18:50:00Z,50
2013,MQ,2022-05-23T18:00:00Z,2022-05-23T18:55:00Z,55
2013,EV,2022-05-23T18:00:00Z,2022-05-23T18:50:00Z,50
2013,MQ,2022-05-23T18:00:00Z,2022-05-23T18:45:00Z,45
2013,VX,2022-05-23T18:00:00Z,2022-05-23T18:00:00Z,0
2013,US,2022-05-23T19:00:00Z,2022-05-23T19:00:00Z,0
2013,B6,2022-05-23T18:00:00Z,2022-05-23T18:59:00Z,59
2013,B6,2022-05-23T19:00:00Z,2022-05-23T19:00:00Z,0
2013,WN,2022-05-23T18:00:00Z,2022-05-23T18:55:00Z,55
2013,DL,2022-05-23T19:00:00Z,2022-05-23T19:00:00Z,0
2013,US,2022-05-23T19:00:00Z,2022-05-23T19:00:00Z,0
2013,UA,2022-05-23T18:00:00Z,2022-05-23T18:59:00Z,59
2013,AA,2022-05-23T18:00:00Z,2022-05-23T18:59:00Z,59
2013,WN,2022-05-23T18:00:00Z,2022-05-23T18:30:00Z,30
2013,DL,2022-05-23T18:00:00Z,2022-05-23T18:45:00Z,45
2013,UA,2022-05-23T18:00:00Z,2022-05-23T18:55:00Z,55
2013,AA,2022-05-23T18:00:00Z,2022-05-23T18:45:00Z,45
2013,B6,2022-05-23T19:00:00Z,2022-05-23T19:10:00Z,10
2013,US,2022-05-23T18:00:00Z,2022-05-23T18:55:00Z,55
2013,AA,2022-05-23T19:00:00Z,2022-05-23T19:15:00Z,15
2013,FL,2022-05-23T19:00:00Z,2022-05-23T19:10:00Z,10
2013,UA,2022-05-23T18:00:00Z,2022-05-23T18:25:00Z,25
2013,UA,2022-05-23T19:00:00Z,2022-05-23T19:17:00Z,17
2013,WN,2022-05-23T19:00:00Z,2022-05-23T19:15:00Z,15
2013,DL,2022-05-23T19:00:00Z,2022-05-23T19:15:00Z,15
2013,B6,2022-05-23T18:00:00Z,2022-05-23T18:29:00Z,29
2013,EV,2022-05-23T19:00:00Z,2022-05-23T19:25:00Z,25
2013,UA,2022-05-23T19:00:00Z,2022-05-23T19:15:00Z,15
2013,9E,2022-05-23T19:00:00Z,2022-05-23T19:30:00Z,30
2013,MQ,2022-05-23T19:00:00Z,2022-05-23T19:25:00Z,25
2013,UA,2022-05-23T19:00:00Z,2022-05-23T19:29:00Z,29
2013,EV,2022-05-23T19:00:00Z,2022-05-23T19:30:00Z,30
2013,UA,2022-05-23T19:00:00Z,2022-05-23T19:25:00Z,25
2013,B6,2022-05-23T19:00:00Z,2022-05-23T19:36:00Z,36
2013,B6,2022-05-23T19:00:00Z,2022-05-23T19:30:00Z,30
2013,UA,2022-05-23T19:00:00Z,2022-05-23T19:35:00Z,35
2013,EV,2022-05-23T19:00:00Z,2022-05-23T19:36:00Z,36
2013,B6,2022-05-23T19:00:00Z,2022-05-23T19:19:00Z,19
2013,MQ,2022-05-23T18:00:00Z,2022-05-23T18:55:00Z,55
2013,B6,2022-05-23T19:00:00Z,2022-05-23T19:00:00Z,0
2013,B6,2022-05-23T19:00:00Z,2022-05-23T19:38:00Z,38
2013,UA,2022-05-23T19:00:00Z,2022-05-23T19:30:00Z,30
2013,9E,2022-05-23T19:00:00Z,2022-05-23T19:45:00Z,45
2013,B6,2022-05-23T19:00:00Z,2022-05-23T19:40:00Z,40
2013,DL,2022-05-23T19:00:00Z,2022-05-23T19:40:00Z,40
2013,9E,2022-05-23T19:00:00Z,2022-05-23T19:45:00Z,45
2013,B6,2022-05-23T19:00:00Z,2022-05-23T19:29:00Z,29
2013,DL,2022-05-23T19:00:00Z,2022-05-23T19:35:00Z,35
2013,US,2022-05-23T19:00:00Z,2022-05-23T19:50:00Z,50
2013,MQ,2022-05-23T19:00:00Z,2022-05-23T19:50:00Z,50
2013,B6,2022-05-23T19:00:00Z,2022-05-23T19:46:00Z,46
2013,EV,2022-05-23T19:00:00Z,2022-05-23T19:40:00Z,40
2013,9E,2022-05-23T19:00:00Z,2022-05-23T19:47:00Z,47
2013,B6,2022-05-23T19:00:00Z,2022-05-23T19:45:00Z,45
2013,EV,2022-05-23T19:00:00Z,2022-05-23T19:14:00Z,14
2013,DL,2022-05-23T19:00:00Z,2022-05-23T19:55:00Z,55
2013,MQ,2022-05-23T19:00:00Z,2022-05-23T19:55:00Z,55
2013,MQ,2022-05-23T19:00:00Z,2022-05-23T19:55:00Z,55
2013,EV,2022-05-23T19:00:00Z,2022-05-23T19:45:00Z,45
2013,AA,2022-05-23T19:00:00Z,2022-05-23T19:59:00Z,59
2013,EV,2022-05-23T19:00:00Z,2022-05-23T19:52:00Z,52
2013,MQ,2022-05-23T19:00:00Z,2022-05-23T19:55:00Z,55
2013,MQ,2022-05-23T19:00:00Z,2022-05-23T19:55:00Z,55
2013,AA,2022-05-23T20:00:00Z,2022-05-23T20:00:00Z,0
2013,EV,2022-05-23T19:00:00Z,2022-05-23T19:56:00Z,56
2013,US,2022-05-23T20:00:00Z,2022-05-23T20:00:00Z,0
2013,US,2022-05-23T20:00:00Z,2022-05-23T20:00:00Z,0
2013,EV,2022-05-23T20:00:00Z,2022-05-23T20:00:00Z,0
2013,UA,2022-05-23T19:00:00Z,2022-05-23T19:50:00Z,50
2013,UA,2022-05-23T20:00:00Z,2022-05-23T20:00:00Z,0
2013,UA,2022-05-23T19:00:00Z,2022-05-23T19:54:00Z,54
2013,DL,2022-05-23T19:00:00Z,2022-05-23T19:59:00Z,59
2013,UA,2022-05-23T19:00:00Z,2022-05-23T19:55:00Z,55
2013,DL,2022-05-23T19:00:00Z,2022-05-23T19:59:00Z,59
2013,9E,2022-05-23T19:00:00Z,2022-05-23T19:55:00Z,55
2013,DL,2022-05-23T20:00:00Z,2022-05-23T20:00:00Z,0
2013,MQ,2022-05-23T20:00:00Z,2022-05-23T20:05:00Z,5
2013,UA,2022-05-23T20:00:00Z,2022-05-23T20:00:00Z,0
2013,UA,2022-05-23T19:00:00Z,2022-05-23T19:56:00Z,56
2013,US,2022-05-23T20:00:00Z,2022-05-23T20:00:00Z,0
2013,9E,2022-05-23T19:00:00Z,2022-05-23T19:44:00Z,44
2013,9E,2022-05-23T19:00:00Z,2022-05-23T19:56:00Z,56
2013,B6,2022-05-23T19:00:00Z,2022-05-23T19:55:00Z,55
2013,UA,2022-05-23T20:00:00Z,2022-05-23T20:09:00Z,9
2013,AA,2022-05-23T20:00:00Z,2022-05-23T20:10:00Z,10
2013,AA,2022-05-23T20:00:00Z,2022-05-23T20:05:00Z,5
2013,EV,2022-05-23T19:00:00Z,2022-05-23T19:30:00Z,30
2013,UA,2022-05-23T20:00:00Z,2022-05-23T20:10:00Z,10
2013,AA,2022-05-23T20:00:00Z,2022-05-23T20:15:00Z,15
2013,MQ,2022-05-23T20:00:00Z,2022-05-23T20:20:00Z,20
2013,MQ,2022-05-23T20:00:00Z,2022-05-23T20:10:00Z,10
2013,EV,2022-05-23T20:00:00Z,2022-05-23T20:15:00Z,15
2013,AA,2022-05-23T20:00:00Z,2022-05-23T20:20:00Z,20
2013,EV,2022-05-23T20:00:00Z,2022-05-23T20:05:00Z,5
2013,UA,2022-05-23T20:00:00Z,2022-05-23T20:00:00Z,0
2013,AA,2022-05-23T20:00:00Z,2022-05-23T20:05:00Z,5
2013,EV,2022-05-23T19:00:00Z,2022-05-23T19:50:00Z,50
2013,UA,2022-05-23T20:00:00Z,2022-05-23T20:30:00Z,30
2013,EV,2022-05-23T20:00:00Z,2022-05-23T20:25:00Z,25
2013,B6,2022-05-23T20:00:00Z,2022-05-23T20:29:00Z,29
2013,AA,2022-05-23T20:00:00Z,2022-05-23T20:30:00Z,30
2013,UA,2022-05-23T19:00:00Z,2022-05-23T19:52:00Z,52
2013,UA,2022-05-23T20:00:00Z,2022-05-23T20:21:00Z,21
2013,DL,2022-05-23T20:00:00Z,2022-05-23T20:30:00Z,30
2013,DL,2022-05-23T20:00:00Z,2022-05-23T20:30:00Z,30
2013,UA,2022-05-23T20:00:00Z,2022-05-23T20:29:00Z,29
2013,US,2022-05-23T20:00:00Z,2022-05-23T20:35:00Z,35
2013,UA,2022-05-23T20:00:00Z,2022-05-23T20:21:00Z,21
2013,AA,2022-05-23T19:00:00Z,2022-05-23T19:20:00Z,20
2013,B6,2022-05-23T20:00:00Z,2022-05-23T20:30:00Z,30
2013,AA,2022-05-23T20:00:00Z,2022-05-23T20:45:00Z,45
2013,EV,2022-05-23T20:00:00Z,2022-05-23T20:07:00Z,7
2013,UA,2022-05-23T20:00:00Z,2022-05-23T20:35:00Z,35
2013,US,2022-05-23T20:00:00Z,2022-05-23T20:45:00Z,45
2013,DL,2022-05-23T20:00:00Z,2022-05-23T20:48:00Z,48
2013,DL,2022-05-23T20:00:00Z,2022-05-23T20:45:00Z,45
2013,DL,2022-05-23T20:00:00Z,2022-05-23T20:45:00Z,45
2013,UA,2022-05-23T20:00:00Z,2022-05-23T20:45:00Z,45
2013,WN,2022-05-23T20:00:00Z,2022-05-23T20:30:00Z,30
2013,WN,2022-05-23T20:00:00Z,2022-05-23T20:55:00Z,55
2013,B6,2022-05-23T21:00:00Z,2022-05-23T21:00:00Z,0
2013,DL,2022-05-23T20:00:00Z,2022-05-23T20:55:00Z,55
2013,9E,2022-05-23T21:00:00Z,2022-05-23T21:00:00Z,0
2013,9E,2022-05-23T21:00:00Z,2022-05-23T21:00:00Z,0
2013,MQ,2022-05-23T20:00:00Z,2022-05-23T20:50:00Z,50
2013,DL,2022-05-23T20:00:00Z,2022-05-23T20:55:00Z,55
2013,MQ,2022-05-23T20:00:00Z,2022-05-23T20:55:00Z,55
2013,B6,2022-05-23T21:00:00Z,2022-05-23T21:00:00Z,0
2013,MQ,2022-05-23T20:00:00Z,2022-05-23T20:55:00Z,55
2013,9E,2022-05-23T20:00:00Z,2022-05-23T20:49:00Z,49
2013,EV,2022-05-23T20:00:00Z,2022-05-23T20:55:00Z,55
2013,DL,2022-05-23T21:00:00Z,2022-05-23T21:00:00Z,0
2013,UA,2022-05-23T21:00:00Z,2022-05-23T21:00:00Z,0
2013,UA,2022-05-23T20:00:00Z,2022-05-23T20:29:00Z,29
2013,DL,2022-05-23T21:00:00Z,2022-05-23T21:00:00Z,0
2013,DL,2022-05-23T21:00:00Z,2022-05-23T21:00:00Z,0
2013,UA,2022-05-23T20:00:00Z,2022-05-23T20:59:00Z,59
2013,UA,2022-05-23T20:00:00Z,2022-05-23T20:59:00Z,59
2013,MQ,2022-05-23T21:00:00Z,2022-05-23T21:00:00Z,0
2013,AA,2022-05-23T21:00:00Z,2022-05-23T21:00:00Z,0
2013,EV,2022-05-23T20:00:00Z,2022-05-23T20:48:00Z,48
2013,EV,2022-05-23T20:00:00Z,2022-05-23T20:15:00Z,15
2013,9E,2022-05-23T21:00:00Z,2022-05-23T21:00:00Z,0
2013,9E,2022-05-23T21:00:00Z,2022-05-23T21:15:00Z,15
2013,B6,2022-05-23T20:00:00Z,2022-05-23T20:35:00Z,35
2013,MQ,2022-05-23T21:00:00Z,2022-05-23T21:15:00Z,15
2013,B6,2022-05-23T21:00:00Z,2022-05-23T21:11:00Z,11
2013,DL,2022-05-23T21:00:00Z,2022-05-23T21:20:00Z,20
2013,AA,2022-05-23T21:00:00Z,2022-05-23T21:20:00Z,20
2013,DL,2022-05-23T21:00:00Z,2022-05-23T21:25:00Z,25
2013,B6,2022-05-23T20:00:00Z,2022-05-23T20:59:00Z,59
2013,DL,2022-05-23T21:00:00Z,2022-05-23T21:15:00Z,15
2013,EV,2022-05-23T21:00:00Z,2022-05-23T21:23:00Z,23
2013,US,2022-05-23T21:00:00Z,2022-05-23T21:00:00Z,0
2013,UA,2022-05-23T21:00:00Z,2022-05-23T21:29:00Z,29
2013,UA,2022-05-23T21:00:00Z,2022-05-23T21:20:00Z,20
2013,DL,2022-05-23T21:00:00Z,2022-05-23T21:29:00Z,29
2013,EV,2022-05-23T21:00:00Z,2022-05-23T21:38:00Z,38
2013,EV,2022-05-23T20:00:00Z,2022-05-23T20:45:00Z,45
2013,MQ,2022-05-23T21:00:00Z,2022-05-23T21:35:00Z,35
2013,DL,2022-05-23T21:00:00Z,2022-05-23T21:25:00Z,25
2013,B6,2022-05-23T21:00:00Z,2022-05-23T21:30:00Z,30
2013,AA,2022-05-23T21:00:00Z,2022-05-23T21:20:00Z,20
2013,AA,2022-05-23T21:00:00Z,2022-05-23T21:30:00Z,30
2013,EV,2022-05-23T21:00:00Z,2022-05-23T21:32:00Z,32
2013,DL,2022-05-23T21:00:00Z,2022-05-23T21:45:00Z,45
2013,9E,2022-05-23T21:00:00Z,2022-05-23T21:20:00Z,20
2013,VX,2022-05-23T21:00:00Z,2022-05-23T21:30:00Z,30
2013,B6,2022-05-23T21:00:00Z,2022-05-23T21:29:00Z,29
2013,B6,2022-05-23T21:00:00Z,2022-05-23T21:50:00Z,50
2013,B6,2022-05-23T21:00:00Z,2022-05-23T21:13:00Z,13
2013,US,2022-05-23T21:00:00Z,2022-05-23T21:00:00Z,0
2013,MQ,2022-05-23T20:00:00Z,2022-05-23T20:10:00Z,10
2013,UA,2022-05-23T21:00:00Z,2022-05-23T21:48:00Z,48
2013,AA,2022-05-23T21:00:00Z,2022-05-23T21:55:00Z,55
2013,B6,2022-05-23T21:00:00Z,2022-05-23T21:35:00Z,35
2013,AA,2022-05-23T22:00:00Z,2022-05-23T22:00:00Z,0
2013,B6,2022-05-23T21:00:00Z,2022-05-23T21:50:00Z,50
2013,MQ,2022-05-23T21:00:00Z,2022-05-23T21:45:00Z,45
2013,EV,2022-05-23T21:00:00Z,2022-05-23T21:49:00Z,49
2013,AA,2022-05-23T22:00:00Z,2022-05-23T22:00:00Z,0
2013,B6,2022-05-23T22:00:00Z,2022-05-23T22:00:00Z,0
2013,DL,2022-05-23T21:00:00Z,2022-05-23T21:59:00Z,59
2013,AA,2022-05-23T21:00:00Z,2022-05-23T21:05:00Z,5
2013,WN,2022-05-23T21:00:00Z,2022-05-23T21:55:00Z,55
2013,DL,2022-05-23T22:00:00Z,2022-05-23T22:00:00Z,0
2013,DL,2022-05-23T22:00:00Z,2022-05-23T22:00:00Z,0
2013,AA,2022-05-23T22:00:00Z,2022-05-23T22:00:00Z,0
2013,UA,2022-05-23T22:00:00Z,2022-05-23T22:04:00Z,4
2013,UA,2022-05-23T22:00:00Z,2022-05-23T22:00:00Z,0
2013,MQ,2022-05-23T21:00:00Z,2022-05-23T21:55:00Z,55
2013,US,2022-05-23T22:00:00Z,2022-05-23T22:00:00Z,0
2013,AA,2022-05-23T21:00:00Z,2022-05-23T21:15:00Z,15
2013,B6,2022-05-23T21:00:00Z,2022-05-23T21:59:00Z,59
2013,YV,2022-05-23T21:00:00Z,2022-05-23T21:35:00Z,35
2013,UA,2022-05-23T22:00:00Z,2022-05-23T22:00:00Z,0
2013,MQ,2022-05-23T21:00:00Z,2022-05-23T21:00:00Z,0
2013,UA,2022-05-23T21:00:00Z,2022-05-23T21:54:00Z,54
2013,MQ,2022-05-23T22:00:00Z,2022-05-23T22:10:00Z,10
2013,UA,2022-05-23T21:00:00Z,2022-05-23T21:59:00Z,59
2013,VX,2022-05-23T21:00:00Z,2022-05-23T21:55:00Z,55
2013,AA,2022-05-23T22:00:00Z,2022-05-23T22:15:00Z,15
2013,UA,2022-05-23T22:00:00Z,2022-05-23T22:10:00Z,10
2013,US,2022-05-23T22:00:00Z,2022-05-23T22:10:00Z,10
2013,UA,2022-05-23T22:00:00Z,2022-05-23T22:12:00Z,12
2013,EV,2022-05-23T20:00:00Z,2022-05-23T20:29:00Z,29
2013,9E,2022-05-23T21:00:00Z,2022-05-23T21:50:00Z,50
2013,DL,2022-05-23T21:00:00Z,2022-05-23T21:45:00Z,45
2013,B6,2022-05-23T22:00:00Z,2022-05-23T22:08:00Z,8
2013,EV,2022-05-23T21:00:00Z,2022-05-23T21:56:00Z,56
2013,B6,2022-05-23T22:00:00Z,2022-05-23T22:21:00Z,21
2013,DL,2022-05-23T22:00:00Z,2022-05-23T22:20:00Z,20
2013,EV,2022-05-23T21:00:00Z,2022-05-23T21:12:00Z,12
2013,MQ,2022-05-23T22:00:00Z,2022-05-23T22:20:00Z,20
2013,F9,2022-05-23T22:00:00Z,2022-05-23T22:29:00Z,29
2013,UA,2022-05-23T22:00:00Z,2022-05-23T22:25:00Z,25
2013,AA,2022-05-23T22:00:00Z,2022-05-23T22:20:00Z,20
2013,US,2022-05-23T22:00:00Z,2022-05-23T22:30:00Z,30
2013,B6,2022-05-23T22:00:00Z,2022-05-23T22:30:00Z,30
2013,UA,2022-05-23T22:00:00Z,2022-05-23T22:29:00Z,29
2013,US,2022-05-23T22:00:00Z,2022-05-23T22:00:00Z,0
2013,EV,2022-05-23T20:00:00Z,2022-05-23T20:28:00Z,28
2013,VX,2022-05-23T22:00:00Z,2022-05-23T22:25:00Z,25
2013,EV,2022-05-23T22:00:00Z,2022-05-23T22:30:00Z,30
2013,AA,2022-05-23T22:00:00Z,2022-05-23T22:35:00Z,35
2013,VX,2022-05-23T22:00:00Z,2022-05-23T22:29:00Z,29
